Customer ID,Age,Gender,Item Purchased,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Shipping Type,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
786,32.0,Male,Gloves,61.21598476795002,Louisiana,S,Muted mustard yellow,Winter,4,Standard,Yes,7,Debit Card,
706,58.0,Male,Hoodie,47.28394631197509,Arkansas,XL,Lemon yellow,Winter,NA,2-Day Shipping,Yes,3,Debit Card,
282,20.0,Male,Hoodie,38.72342598437297,Oklahoma,XL,Brick red,Winter,4,2-Day Shipping,Yes,3,Debit Card,
59,24.0,Male,Shorts,44.946015467374174,,M,Periwinkle,Summer,NA,2-Day Shipping,Yes,1,Debit Card,
11,41.0,Male,Boots,42.40420575779428,Arkansas,L,Aubergine,Winter,NA,2-Day Shipping,Yes,7,Debit Card,
1285,,Male,T-shirt,45.05837816221081,Arkansas,M,Periwinkle,Spring,NA,2-Day Shipping,Yes,10,Debit Card,
155,37.0,Male,Dress,51.07214580420405,Oklahoma,M,Terra cotta,Summer,NA,Standard,Yes,3,Debit Card,
581,44.0,Male,Handbag,41.224498359797764,Iowa,M,Muted mustard yellow,Summer,5,2-Day Shipping,Yes,12,Debit Card,
593,52.0,Non-binary,Handbag,45.804474761787574,North Dakota,M,Fuchsia,Spring,5,2-Day Shipping,Yes,7,Debit Card,
835,28.0,Female,Running Shoes,51.336479019391916,Nevada,M,Periwinkle,Spring,2,2-Day Shipping,Yes,2,Debit Card,
1339,19.0,Female,Gloves,49.695866379956136,,S,Aubergine,Fall,2,2-Day Shipping,Yes,2,Debit Card,
910,21.0,Male,Gloves,63.52687928637076,Louisiana,L,Brick red,Fall,NA,Standard,Yes,0,Debit Card,
1390,34.0,Female,Shorts,56.6236588309565,Illinois,L,Lemon yellow,Summer,4,Standard,Yes,20,Debit Card,
1183,26.0,Female,Jeans,44.31627707516234,New Mexico,M,Terra cotta,Fall,NA,2-Day Shipping,Yes,3,Debit Card,
857,23.0,Male,Running Shoes,47.78112201369846,Alaska,M,White,Spring,NA,2-Day Shipping,Yes,6,Debit Card,
1467,26.0,Male,Jacket,44.82826118665024,Alabama,M,Aubergine,Winter,NA,2-Day Shipping,Yes,3,Debit Card,
820,60.0,Male,Shorts,53.2298159012322,Colorado,S,Pale peach,Spring,NA,2-Day Shipping,Yes,20,Debit Card,
727,65.0,Female,Sunglasses,53.608805340473396,North Dakota,L,Lemon yellow,Summer,4,Standard,Yes,7,Debit Card,
367,56.0,Male,Dress,52.73845896721108,Nebraska,M,Turquoise,Spring,NA,2-Day Shipping,Yes,2,Debit Card,
1271,50.0,Male,Running Shoes,64.81136334637544,West Virginia,M,Pale peach,Spring,NA,2-Day Shipping,Yes,3,Debit Card,
223,42.0,Female,Sweater,47.693064774608516,New York,XL,Brick red,Winter,NA,2-Day Shipping,Yes,7,Debit Card,
111,38.0,Female,Boots,46.26419169847506,New York,M,Ruby Red,Winter,NA,Next Day Air,Yes,5,Debit Card,
1111,29.0,Male,Socks,50.34649660321421,Texas,L,Brown,Fall,NA,2-Day Shipping,Yes,12,Debit Card,
1533,,Female,Running Shoes,48.13389780447379,,S,Baby blue,Spring,4,2-Day Shipping,Yes,8,Debit Card,
314,45.0,Female,Boots,44.51110045812068,,M,Terra cotta,Winter,NA,2-Day Shipping,Yes,8,Debit Card,
1601,32.0,Male,Socks,54.45171631986575,Montana,S,Pale peach,Fall,NA,2-Day Shipping,Yes,0,Debit Card,
726,32.0,Female,Hoodie,50.52468939371219,Texas,L,Turquoise,Winter,NA,2-Day Shipping,Yes,3,Debit Card,
1008,,Female,T-shirt,44.27362769799541,Georgia,XL,Muted mustard yellow,Spring,NA,2-Day Shipping,Yes,3,Debit Card,
1423,31.0,Male,Boots,55.38528992664659,Texas,L,Baby blue,Winter,4,2-Day Shipping,Yes,8,Debit Card,
1184,21.0,Male,Handbag,50.21105999234217,Louisiana,M,Burnt orange,Fall,NA,Standard,Yes,4,Debit Card,
151,,Male,Boots,51.848939468713354,California,L,Muted mustard yellow,Fall,NA,2-Day Shipping,Yes,5,Debit Card,
1381,31.0,Male,Jeans,55.94070536027112,Massachusetts,S,Terra cotta,Fall,NA,2-Day Shipping,Yes,6,Debit Card,
430,40.0,Male,Gloves,50.622251493477556,Washington,M,Ruby Red,Fall,NA,2-Day Shipping,Yes,5,Debit Card,
212,52.0,Female,Scarf,40.45522150658407,,L,Brick red,Winter,NA,Standard,Yes,4,Debit Card,
1198,26.0,Female,Dress,50.6862325861754,Vermont,L,Pale peach,Summer,5,2-Day Shipping,Yes,4,Debit Card,
638,51.0,Female,Sweater,54.74937844507568,Tennessee,M,Aubergine,Winter,5,Standard,Yes,1,Debit Card,
1560,52.0,Male,Jeans,51.3478062040782,Oregon,L,Aubergine,Fall,NA,2-Day Shipping,Yes,1,Debit Card,
1025,38.0,Male,Leggings,54.48563786298924,,M,Brown,Fall,NA,2-Day Shipping,Yes,3,Debit Card,
853,37.0,Male,Handbag,61.04594045836349,Florida,L,Pale peach,Summer,NA,Standard,Yes,6,Debit Card,
204,32.0,Female,Sunglasses,43.08941306167544,Indiana,S,White,Summer,NA,Standard,Yes,6,Debit Card,
1636,48.0,Female,Leggings,55.83551615489553,North Carolina,L,Brick red,Winter,NA,2-Day Shipping,Yes,4,Debit Card,
1246,26.0,Female,Handbag,41.98275104739197,New York,M,Baby blue,Summer,5,2-Day Shipping,Yes,2,Debit Card,
1103,42.0,Female,T-shirt,47.28820022091208,Texas,M,Periwinkle,Spring,5,Standard,Yes,2,Debit Card,
1257,26.0,Female,Backpack,42.55903224656878,West Virginia,S,Lavender,Winter,4,2-Day Shipping,Yes,20,Debit Card,
1236,36.0,Male,Jacket,54.28456331795234,Idaho,M,Muted mustard yellow,Winter,2,2-Day Shipping,Yes,6,Debit Card,
174,39.0,Female,Scarf,59.72604744074817,Hawaii,M,Burnt orange,Winter,NA,2-Day Shipping,Yes,1,Debit Card,
1516,21.0,Male,Socks,44.02481389437648,Indiana,S,Lemon yellow,Winter,NA,2-Day Shipping,Yes,1,Debit Card,
175,20.0,Female,Handbag,48.70007486700588,Vermont,L,Periwinkle,Spring,4,2-Day Shipping,Yes,13,Debit Card,
1377,33.0,Male,Sweater,47.180561015936476,New Jersey,L,Muted mustard yellow,Winter,NA,2-Day Shipping,Yes,3,Debit Card,
39,36.0,Female,Shorts,49.033684025779415,Florida,M,Periwinkle,Summer,NA,2-Day Shipping,Yes,3,Debit Card,
242,37.0,Male,Backpack,44.421843044155864,Delaware,M,Baby blue,Winter,NA,2-Day Shipping,Yes,1,Debit Card,
1520,36.0,Male,Dress,48.20795036863027,Texas,L,Pale peach,Spring,NA,Express,Yes,0,Debit Card,
288,65.0,Male,Jacket,50.18658454836863,Delaware,L,Aubergine,Fall,NA,2-Day Shipping,Yes,2,Debit Card,
208,18.0,Male,Sunglasses,46.11647507169377,Rhode Island,M,Turquoise,Summer,NA,Standard,Yes,1,Debit Card,
1009,22.0,Female,Leggings,48.68086014337977,New Mexico,M,Aubergine,Winter,NA,Standard,Yes,3,Debit Card,
1444,27.0,Female,Backpack,55.57390284485806,Idaho,L,Brick red,Fall,4,2-Day Shipping,Yes,13,Debit Card,
211,19.0,Female,Pajamas,53.72366162607186,Vermont,L,White,Fall,NA,2-Day Shipping,Yes,9,Debit Card,
1643,39.0,Non-binary,Jacket,57.516058612222025,Mississippi,M,Terra cotta,Winter,NA,2-Day Shipping,Yes,9,Debit Card,
408,41.0,Male,Hoodie,53.96290023328056,North Carolina,XL,Muted mustard yellow,Winter,NA,Standard,Yes,20,Debit Card,
494,20.0,Male,Pajamas,52.95595062386336,Nevada,XL,Burnt orange,Winter,NA,2-Day Shipping,Yes,0,Debit Card,
138,50.0,Female,Gloves,48.428855914018854,Colorado,M,Terra cotta,Fall,NA,2-Day Shipping,Yes,4,Debit Card,
1464,31.0,Male,Dress,61.02705903595885,,M,Burnt orange,Fall,2,2-Day Shipping,Yes,9,Debit Card,
1149,31.0,Male,Jacket,45.50142063291812,Florida,M,Brick red,Fall,2,2-Day Shipping,Yes,7,Debit Card,
565,36.0,Female,Sunglasses,54.597197549085195,Florida,M,Lemon yellow,Fall,NA,Standard,Yes,1,Debit Card,
645,47.0,Female,Sunglasses,46.61203699089023,Louisiana,S,White,Summer,NA,2-Day Shipping,Yes,2,Debit Card,
240,20.0,Female,Socks,49.70463692920557,Vermont,L,Ruby Red,Winter,5,Standard,Yes,20,Debit Card,
1394,20.0,Female,Sunglasses,57.03032772433875,Idaho,L,Lavender,Spring,NA,Standard,Yes,0,Debit Card,
130,23.0,Female,Backpack,54.88092393801098,Pennsylvania,XL,Black,Fall,NA,2-Day Shipping,Yes,5,Debit Card,
88,24.0,Female,Dress,42.360977853150814,Ohio,M,Brick red,Summer,5,2-Day Shipping,Yes,13,Debit Card,
1092,18.0,Female,Hoodie,47.59226157485873,North Carolina,L,Mauve,Winter,NA,Standard,Yes,14,Debit Card,
1587,29.0,Male,Pajamas,42.37566886053481,Oklahoma,M,Brick red,Winter,5,2-Day Shipping,Yes,2,Debit Card,
1334,20.0,Male,T-shirt,49.84497124456204,Idaho,M,Pale peach,Summer,NA,2-Day Shipping,Yes,8,Debit Card,
1355,39.0,Female,Running Shoes,41.46494059730917,Maryland,M,Periwinkle,Summer,NA,2-Day Shipping,Yes,1,Debit Card,
1211,20.0,Male,Leggings,52.93973424832876,Missouri,M,Brown,Fall,NA,Standard,Yes,1,Debit Card,
864,21.0,Male,Sweater,53.90806608365002,Vermont,M,Ruby Red,Fall,NA,2-Day Shipping,Yes,1,Debit Card,
662,27.0,Male,Hoodie,58.497174246334325,Iowa,XL,Aubergine,Winter,NA,2-Day Shipping,Yes,1,Debit Card,
1389,36.0,Female,Sweater,55.00154593869593,Arkansas,M,Brick red,Winter,NA,2-Day Shipping,Yes,0,Debit Card,
950,33.0,Female,Leggings,67.61684228155396,Montana,M,Brown,Winter,NA,Standard,Yes,1,Debit Card,
962,21.0,Male,Shorts,50.316048832503284,Pennsylvania,L,Black,Spring,NA,2-Day Shipping,Yes,7,Debit Card,
986,,Male,Jacket,50.65412044593063,West Virginia,M,Mauve,Winter,NA,2-Day Shipping,Yes,0,Debit Card,
607,18.0,Male,Dress,49.15677217782339,Colorado,M,Lemon yellow,Summer,NA,2-Day Shipping,Yes,8,Debit Card,
1398,25.0,Female,Hoodie,46.40926065263937,Massachusetts,S,Brick red,Fall,NA,Standard,Yes,0,Debit Card,
545,31.0,Male,Sweater,48.24447898811238,Washington,S,Brick red,Winter,2,2-Day Shipping,Yes,3,Debit Card,
517,38.0,Male,Shorts,45.19235822494838,West Virginia,L,Baby blue,Summer,NA,2-Day Shipping,Yes,3,Debit Card,
1121,19.0,Female,Shorts,51.75776512349111,Pennsylvania,M,White,Summer,NA,2-Day Shipping,Yes,5,Debit Card,
785,,Female,Backpack,50.867015788699206,Alabama,M,Aubergine,Winter,NA,2-Day Shipping,Yes,7,Debit Card,
301,26.0,Female,Backpack,45.85967751297133,Iowa,M,Ruby Red,Winter,NA,2-Day Shipping,Yes,0,Debit Card,
475,30.0,Female,T-shirt,60.563167902692925,Arkansas,XL,Ruby Red,Fall,2,2-Day Shipping,Yes,6,Debit Card,
1407,28.0,Female,Running Shoes,45.72468387096751,Washington,L,Fuchsia,Summer,NA,Standard,Yes,8,Debit Card,
9,29.0,Female,Dress,38.276411412869194,,L,Brown,Fall,NA,2-Day Shipping,Yes,4,Debit Card,
164,,Male,Pajamas,47.80061531863473,Virginia,M,Black,Winter,5,2-Day Shipping,Yes,6,Debit Card,
248,58.0,Male,Shorts,46.55617673079919,Montana,XL,White,Spring,4,Standard,Yes,8,Debit Card,
839,,Female,Sweater,39.89425905738392,Kentucky,M,Brick red,Winter,NA,2-Day Shipping,Yes,3,Debit Card,
1061,30.0,Male,T-shirt,64.47376812602326,Iowa,S,Baby blue,Spring,NA,2-Day Shipping,Yes,19,Debit Card,
831,34.0,Female,Running Shoes,56.568078600451514,,M,Pale peach,Summer,NA,Express,Yes,8,Debit Card,
782,32.0,Male,Sunglasses,42.90724789499671,Vermont,L,Fuchsia,Summer,4,2-Day Shipping,Yes,15,Debit Card,
942,59.0,Male,Handbag,54.61684062596294,,L,Turquoise,Spring,NA,2-Day Shipping,Yes,4,Debit Card,
501,,Male,Hoodie,56.791173630370714,,L,Terra cotta,Fall,4,Express,Yes,4,Debit Card,
182,41.0,Male,Handbag,48.31212921394489,Massachusetts,M,Fuchsia,Spring,NA,Standard,Yes,9,Debit Card,
468,35.0,Male,Sweater,52.5623180082355,Nebraska,S,Burnt orange,Fall,NA,Standard,Yes,9,Debit Card,
1445,,Male,Backpack,45.37889343626727,Vermont,L,Aubergine,Winter,2,2-Day Shipping,Yes,6,Debit Card,
936,22.0,Male,Shorts,51.497274962293936,Ohio,L,White,Spring,NA,2-Day Shipping,Yes,9,Debit Card,
324,24.0,Female,Socks,52.17473852063917,Tennessee,M,Brick red,Winter,NA,2-Day Shipping,Yes,0,Debit Card,
344,38.0,Female,Sunglasses,45.70444419877818,Nebraska,M,Fuchsia,Summer,5,Standard,Yes,4,Debit Card,
1555,45.0,Male,Sunglasses,38.3839657112019,Utah,S,White,Summer,4,2-Day Shipping,Yes,0,Debit Card,
809,45.0,Male,Jeans,47.70798519883122,Wisconsin,L,Brown,Fall,NA,2-Day Shipping,Yes,12,Debit Card,
1120,26.0,Male,Pajamas,60.20412926783631,Louisiana,M,Black,Winter,NA,2-Day Shipping,Yes,6,Debit Card,
916,29.0,Male,Sweater,46.44037124205333,Rhode Island,L,Ruby Red,Winter,NA,2-Day Shipping,Yes,20,Debit Card,
1671,25.0,Female,Dress,54.958506170525204,Utah,L,Aubergine,Fall,NA,2-Day Shipping,Yes,1,Debit Card,
516,43.0,Male,Shorts,46.34493796974893,Kentucky,L,Mauve,Fall,NA,2-Day Shipping,Yes,12,Debit Card,
24,47.0,Female,Pajamas,51.40676743591095,Oklahoma,XL,Brick red,Fall,NA,2-Day Shipping,Yes,0,Debit Card,
1553,29.0,Male,Gloves,39.825219224662625,New Mexico,L,Brick red,Fall,NA,2-Day Shipping,Yes,2,Debit Card,
979,44.0,Male,Gloves,43.98731662355853,Colorado,M,Lemon yellow,Fall,NA,2-Day Shipping,Yes,6,Debit Card,
31,30.0,Female,Leggings,49.300709604240254,North Carolina,L,Muted mustard yellow,Fall,5,Standard,Yes,0,Debit Card,
939,41.0,Female,Dress,49.74985328600585,Wisconsin,S,Turquoise,Spring,NA,2-Day Shipping,Yes,14,Debit Card,
702,44.0,Female,Shorts,49.426598811585976,Idaho,L,White,Summer,5,2-Day Shipping,Yes,0,Debit Card,
1124,18.0,Female,Boots,49.53939843663964,Massachusetts,S,Terra cotta,Fall,NA,Express,Yes,1,Debit Card,
225,40.0,Female,Backpack,40.72874654037608,South Dakota,S,Mauve,Winter,4,2-Day Shipping,Yes,7,Debit Card,
140,37.0,Female,Handbag,60.5494932043834,Florida,M,Lavender,Spring,NA,Standard,Yes,3,Debit Card,
448,,Male,Dress,54.675618385065604,Washington,S,Aubergine,Spring,NA,2-Day Shipping,Yes,12,Debit Card,
142,27.0,Female,Socks,55.341782777239246,Virginia,M,Aubergine,Fall,2,2-Day Shipping,Yes,20,Debit Card,
1497,26.0,Male,Running Shoes,53.20862005358648,Idaho,M,Turquoise,Summer,NA,2-Day Shipping,Yes,20,Debit Card,
1208,29.0,Male,Shorts,46.119258791265295,Washington,M,Fuchsia,Summer,NA,Standard,Yes,3,Debit Card,
631,31.0,Male,Jacket,44.88784351201952,,S,Aubergine,Winter,2,Standard,Yes,4,Debit Card,
1232,29.0,Female,Scarf,39.41916632808232,Pennsylvania,M,Brick red,Winter,4,2-Day Shipping,Yes,1,Debit Card,
767,37.0,Male,Leggings,45.66668673560923,Nevada,M,Brown,Fall,NA,2-Day Shipping,Yes,3,Debit Card,
1621,52.0,Female,Pajamas,53.84377375791269,Virginia,M,Terra cotta,Winter,4,2-Day Shipping,Yes,4,Debit Card,
697,36.0,Male,Running Shoes,53.5970671455285,Utah,L,Lavender,Spring,NA,2-Day Shipping,Yes,11,Debit Card,
1105,22.0,Male,Handbag,40.87315895076773,Delaware,M,Lavender,Spring,2,2-Day Shipping,Yes,0,Debit Card,
1461,36.0,Male,Dress,40.917749304487515,Pennsylvania,L,Pale peach,Fall,4,2-Day Shipping,Yes,20,Debit Card,
45,36.0,Female,Gloves,54.5913135561148,Kentucky,S,Mauve,Winter,NA,2-Day Shipping,Yes,1,Debit Card,
126,30.0,Male,Scarf,50.04553491192659,California,M,Terra cotta,Winter,5,2-Day Shipping,Yes,20,Debit Card,
199,20.0,Female,Pajamas,49.552990057742115,Utah,M,Burnt orange,Fall,NA,2-Day Shipping,Yes,2,Debit Card,
43,34.0,Male,Shorts,50.82729210242159,Tennessee,M,Lavender,Summer,5,Standard,Yes,3,Debit Card,
1239,27.0,Female,Shorts,53.29907827293306,Wyoming,M,Baby blue,Summer,NA,Express,Yes,20,Debit Card,
134,33.0,Female,Gloves,55.23593956489539,Montana,M,Black,Fall,NA,2-Day Shipping,Yes,0,Debit Card,
933,59.0,Male,Hoodie,57.76112293088921,Indiana,L,Muted mustard yellow,Winter,NA,2-Day Shipping,Yes,15,Debit Card,
751,28.0,Male,Belt,42.24632549130006,Maryland,L,Aubergine,Fall,NA,2-Day Shipping,Yes,15,Debit Card,
57,40.0,Male,Handbag,46.53941488716165,Mississippi,XL,Baby blue,Spring,NA,2-Day Shipping,Yes,1,Debit Card,
1273,50.0,Male,Hoodie,53.57156785288845,Wisconsin,M,Aubergine,Winter,NA,Standard,Yes,11,Debit Card,
555,38.0,Male,Socks,47.474751251102305,Minnesota,M,Brick red,Winter,NA,Standard,Yes,4,Debit Card,
457,46.0,Non-binary,Backpack,40.19261753862303,North Carolina,S,Brown,Winter,NA,2-Day Shipping,Yes,13,Debit Card,
1015,19.0,Male,T-shirt,45.42647293632499,Ohio,M,White,Spring,NA,2-Day Shipping,Yes,18,Debit Card,
1346,60.0,Male,Leggings,58.32268842087058,Nebraska,M,Black,Winter,NA,2-Day Shipping,Yes,3,Debit Card,
703,21.0,Male,Backpack,56.52738218913609,Montana,M,Burnt orange,Fall,NA,Next Day Air,Yes,0,Debit Card,
1072,25.0,Female,Backpack,48.839076385761786,Pennsylvania,M,Black,Winter,4,Standard,Yes,1,Debit Card,
1670,52.0,Male,Gloves,49.79901521989427,Wisconsin,L,Ruby Red,Fall,NA,2-Day Shipping,Yes,14,Debit Card,
694,26.0,Female,Boots,42.09510248784348,Vermont,L,Burnt orange,Winter,1,Express,Yes,8,Debit Card,
876,23.0,Female,Sunglasses,51.25594301846282,North Dakota,L,Baby blue,Summer,NA,2-Day Shipping,Yes,4,Debit Card,
33,58.0,Male,Backpack,45.23519643382899,Kansas,M,Burnt orange,Fall,NA,2-Day Shipping,Yes,1,Debit Card,
437,18.0,Non-binary,Sweater,58.31431643812123,Tennessee,L,Muted mustard yellow,Winter,4,2-Day Shipping,Yes,20,Debit Card,
736,40.0,Male,T-shirt,57.14673443030731,Montana,M,Periwinkle,Spring,NA,Express,Yes,3,Debit Card,
1087,,Female,Sweater,46.486427819986005,Alaska,M,Brick red,Winter,NA,Standard,Yes,2,Debit Card,
1220,52.0,Male,Socks,56.22292427639201,Vermont,M,Terra cotta,Winter,NA,2-Day Shipping,Yes,13,Debit Card,
327,22.0,Male,Shorts,51.35875035876093,New Jersey,M,Pale peach,Summer,4,2-Day Shipping,Yes,3,Debit Card,
1654,23.0,Female,Dress,46.51063118855963,Colorado,L,Baby blue,Spring,1,2-Day Shipping,Yes,0,Debit Card,
149,23.0,Female,Sunglasses,54.70146077439712,Wyoming,M,Lemon yellow,Summer,NA,2-Day Shipping,Yes,4,Debit Card,
269,33.0,Female,Shorts,49.77049841447457,Georgia,M,Aubergine,Fall,NA,2-Day Shipping,Yes,17,Debit Card,
830,29.0,Female,Scarf,46.66393404676403,Idaho,S,Brick red,Winter,NA,Standard,Yes,1,Debit Card,
586,27.0,Female,Shorts,45.69370998295804,South Carolina,M,Pale peach,Spring,NA,2-Day Shipping,Yes,3,Debit Card,
83,27.0,Female,Pajamas,50.73423797803654,Georgia,S,Black,Winter,2,Standard,Yes,0,Debit Card,
1371,20.0,Female,Dress,40.746205214944396,Montana,L,Lemon yellow,Summer,2,2-Day Shipping,Yes,1,Debit Card,
883,43.0,Male,Hoodie,50.177191876922755,Virginia,M,Terra cotta,Fall,NA,2-Day Shipping,Yes,5,Debit Card,
1360,42.0,Female,Handbag,62.372644107924515,North Carolina,S,Brick red,Summer,NA,2-Day Shipping,Yes,1,Debit Card,
1287,36.0,Male,Sweater,44.10463019531057,West Virginia,L,Mauve,Fall,NA,2-Day Shipping,Yes,3,Debit Card,
1557,36.0,Female,Pajamas,52.23280774729255,Alabama,M,Aubergine,Winter,4,2-Day Shipping,Yes,12,Debit Card,
1454,25.0,Male,Running Shoes,51.28055632292185,Virginia,S,Pale peach,Summer,5,2-Day Shipping,Yes,6,Debit Card,
1597,45.0,Female,T-shirt,49.74723316685899,Mississippi,S,Lavender,Spring,NA,2-Day Shipping,Yes,7,Debit Card,
992,22.0,Female,Running Shoes,62.95476242701522,Wisconsin,XL,Pale peach,Spring,NA,Standard,Yes,7,Debit Card,
748,42.0,Female,Boots,52.63930199100477,Oklahoma,L,Burnt orange,Winter,NA,2-Day Shipping,Yes,2,Debit Card,
547,31.0,Male,Sunglasses,54.66956032249374,New Mexico,M,Baby blue,Spring,NA,2-Day Shipping,Yes,20,Debit Card,
484,40.0,Male,Shorts,49.55742936576892,Oklahoma,M,Pale peach,Summer,4,2-Day Shipping,Yes,6,Debit Card,
959,31.0,Female,T-shirt,44.63969501371636,Washington,XL,Lavender,Spring,NA,2-Day Shipping,Yes,2,Debit Card,
897,37.0,Male,Hoodie,47.674862394460234,Arkansas,M,Muted mustard yellow,Fall,NA,2-Day Shipping,Yes,4,Debit Card,
1123,21.0,Female,Sunglasses,55.270672627919154,North Carolina,S,Terra cotta,Fall,NA,2-Day Shipping,Yes,4,Debit Card,
1342,,Female,Pajamas,52.36185203162708,Rhode Island,XL,Brown,Winter,NA,Standard,Yes,4,Debit Card,
760,46.0,Female,T-shirt,37.815408331039166,Rhode Island,XL,Periwinkle,Summer,NA,2-Day Shipping,Yes,4,Debit Card,
297,46.0,Male,Socks,40.90269317956677,Indiana,S,Brick red,Winter,5,2-Day Shipping,Yes,1,Debit Card,
1055,28.0,Female,Shorts,52.234374980451385,Arkansas,L,Burnt orange,Fall,4,2-Day Shipping,Yes,15,Debit Card,
1291,,Female,Dress,43.615001449662586,Maryland,M,Aubergine,Fall,NA,2-Day Shipping,Yes,17,Debit Card,
16,33.0,Male,Dress,46.24634411063143,,M,Fuchsia,Summer,NA,Standard,Yes,0,Debit Card,
928,19.0,Male,Pajamas,56.66572488589035,New Mexico,L,Ruby Red,Winter,5,2-Day Shipping,Yes,13,Debit Card,
137,20.0,Female,Running Shoes,57.30539119987844,South Carolina,M,White,Summer,NA,Standard,Yes,5,Debit Card,
346,34.0,Male,Shorts,52.251901160910506,Wyoming,S,Lemon yellow,Summer,4,2-Day Shipping,Yes,5,Debit Card,
590,26.0,Female,Hoodie,57.16487298164175,Minnesota,M,Ruby Red,Fall,NA,2-Day Shipping,Yes,0,Debit Card,
1011,48.0,Female,Dress,59.071869671717224,South Dakota,XL,Fuchsia,Summer,NA,2-Day Shipping,Yes,5,Debit Card,
338,40.0,Female,Socks,48.823847851066155,New Mexico,M,Terra cotta,Fall,NA,Standard,Yes,2,Debit Card,
1067,,Female,Shorts,43.934419682590494,Mississippi,M,Pale peach,Fall,5,Express,Yes,0,Debit Card,
1081,,Male,Jacket,49.04558646076293,Pennsylvania,L,Baby blue,Winter,NA,Standard,Yes,0,Debit Card,
1272,38.0,Female,Pajamas,48.73686624204036,Kentucky,S,Black,Winter,NA,Standard,Yes,11,Debit Card,
217,28.0,Female,Scarf,40.591215345954474,Massachusetts,L,Aubergine,Winter,4,2-Day Shipping,Yes,0,Debit Card,
439,36.0,Female,Dress,58.25857580696544,Iowa,M,Periwinkle,Summer,NA,2-Day Shipping,Yes,3,Debit Card,
967,,Female,Scarf,53.26787735014337,Kentucky,M,Fuchsia,Winter,NA,2-Day Shipping,Yes,0,Debit Card,
1192,40.0,Male,Sunglasses,46.51505883849356,Indiana,L,White,Spring,NA,Standard,Yes,1,Debit Card,
207,27.0,Female,Leggings,44.79804396951741,,L,Aubergine,Winter,4,Standard,Yes,11,Debit Card,
81,33.0,Male,Pajamas,46.23002259039777,New York,XL,Brick red,Winter,4,2-Day Shipping,Yes,1,Debit Card,
80,29.0,Male,Dress,45.37016859555654,Iowa,M,Baby blue,Spring,NA,2-Day Shipping,Yes,4,Debit Card,
1141,25.0,Female,Jacket,44.937977995931966,Maryland,M,Turquoise,Winter,NA,2-Day Shipping,Yes,5,Debit Card,
1013,,Male,Backpack,51.226281183254365,New Mexico,L,Fuchsia,Winter,5,Standard,Yes,2,Debit Card,
869,34.0,Female,Handbag,57.536154635909966,North Carolina,M,Lemon yellow,Summer,NA,2-Day Shipping,Yes,6,Debit Card,
971,41.0,Female,Running Shoes,48.787206620581465,California,S,Muted mustard yellow,Spring,NA,2-Day Shipping,Yes,3,Debit Card,
600,23.0,Female,Leggings,50.87863032067436,Massachusetts,L,Brick red,Winter,NA,2-Day Shipping,Yes,4,Debit Card,
413,20.0,Female,Jeans,44.691520922869856,Maine,M,Mauve,Fall,NA,2-Day Shipping,Yes,20,Debit Card,
1233,,Female,Scarf,51.15400093557524,New York,M,Terra cotta,Winter,NA,2-Day Shipping,Yes,12,Debit Card,
102,46.0,Male,Backpack,59.1853851721228,North Dakota,XL,Brick red,Fall,NA,2-Day Shipping,Yes,8,Debit Card,
1170,20.0,Female,Handbag,45.970040385731814,Wyoming,S,Lavender,Spring,NA,Standard,Yes,0,Debit Card,
150,29.0,Female,Backpack,55.541989480345165,Delaware,M,Ruby Red,Fall,5,Standard,Yes,8,Debit Card,
1113,40.0,Male,Sunglasses,51.59904485083157,Washington,XL,Periwinkle,Spring,NA,Standard,Yes,0,Debit Card,
1212,50.0,Female,Socks,47.02870356115298,,M,Terra cotta,Winter,NA,2-Day Shipping,Yes,2,Debit Card,
407,29.0,Female,Running Shoes,46.72873684139314,Maryland,M,Terra cotta,Fall,5,Standard,Yes,0,Debit Card,
359,45.0,Male,Jacket,54.626942114738505,Minnesota,XL,Brick red,Winter,NA,Standard,Yes,7,Debit Card,
1226,33.0,Male,Jacket,41.19188966288589,,S,Brown,Fall,NA,2-Day Shipping,Yes,8,Debit Card,
633,22.0,Male,Backpack,47.1920108101031,Wyoming,M,Brown,Winter,NA,2-Day Shipping,Yes,8,Debit Card,
620,,Male,Pajamas,53.7113487215626,Nebraska,M,Mauve,Fall,4,Express,Yes,7,Debit Card,
1279,32.0,Male,Boots,54.343103793985925,Utah,M,Mauve,Fall,NA,2-Day Shipping,Yes,1,Debit Card,
1649,28.0,Male,Hoodie,36.92352786266786,,M,Mauve,Winter,4,Standard,Yes,0,Debit Card,
1125,36.0,Male,Scarf,48.69385165147678,Iowa,M,Terra cotta,Fall,NA,2-Day Shipping,Yes,0,Debit Card,
1152,29.0,Male,Handbag,51.113958223537495,Ohio,M,Lemon yellow,Spring,NA,2-Day Shipping,Yes,1,Debit Card,
580,28.0,Male,Backpack,42.50058446940821,California,M,Terra cotta,Fall,4,2-Day Shipping,Yes,2,Debit Card,
1139,23.0,Male,Handbag,50.5850251971432,Iowa,M,Periwinkle,Spring,NA,2-Day Shipping,Yes,7,Debit Card,
1297,38.0,Male,Running Shoes,61.33096605194901,South Dakota,S,White,Summer,NA,2-Day Shipping,Yes,7,Debit Card,
